header,protein_id,Sort,pept_cat,protlen
ACD68163.1_4369,ACD68163.1,4369,protein,1115
AKT26021.1_12145,AKT26021.1,12145,protein,1115
DAZ89741.1_8566,DAZ89741.1,8566,protein,1115
ADW24351.1_157,ADW24351.1,157,protein,1116
CCV02217.1_11942,CCV02217.1,11942,protein,1117
AGE11533.1_115,AGE11533.1,115,protein,1117
QIA61109.1_9393,QIA61109.1,9393,protein,1118
CCV02395.1_11949,CCV02395.1,11949,protein,1119
AIF28793.1_9401,AIF28793.1,9401,protein,1120
ARD71380.1_53,ARD71380.1,53,protein,1120
CCV01868.1_11941,CCV01868.1,11941,protein,1120
CCV01700.1_11940,CCV01700.1,11940,protein,1120
QEG54041.1_48,QEG54041.1,48,protein,1120
AQS79178.1_60,AQS79178.1,60,protein,1120
AHL67544.1_11939,AHL67544.1,11939,protein,1120
AAC54904.1_12102,AAC54904.1,12102,protein,1121
ABH09887.1_9402,ABH09887.1,9402,protein,1121
CAA58344.1_118,CAA58344.1,118,protein,1121
QFU14567.1_51,QFU14567.1,51,protein,1121
AAR89955.1_12152,AAR89955.1,12152,protein,1122
ACU57037.1_12160,ACU57037.1,12160,protein,1122
AAN62492.1_12153,AAN62492.1,12153,protein,1122
AAN17476.1_12158,AAN17476.1,12158,protein,1122
AAF05277.1_12413,AAF05277.1,12413,protein,1122
ABC61205.1_12391,ABC61205.1,12391,protein,1122
ABB17778.1_12151,ABB17778.1,12151,protein,1122
AAA88142.1_41,AAA88142.1,41,protein,1123
CCV01841.1_11940,CCV01841.1,11940,protein,1123
QMP82257.1_9847,QMP82257.1,9847,protein,1123
AUG72292.1_42,AUG72292.1,42,protein,1123
CCV02368.1_11942,CCV02368.1,11942,protein,1123
CCV02015.1_11941,CCV02015.1,11941,protein,1123
AEQ77068.1_63,AEQ77068.1,63,protein,1123
AEN80074.1_52,AEN80074.1,52,protein,1124
APZ76270.1_122,APZ76270.1,122,protein,1124
QDJ95876.1_9469,QDJ95876.1,9469,protein,1124
APZ76336.1_122,APZ76336.1,122,protein,1124
AAG27370.1_12409,AAG27370.1,12409,protein,1124
ADO00489.1_11945,ADO00489.1,11945,protein,1125
ACD03566.1_12419,ACD03566.1,12419,protein,1125
AGL34690.1_12103,AGL34690.1,12103,protein,1125
AAO12312.1_142,AAO12312.1,142,protein,1125
AAF18462.2_11454,AAF18462.2,11454,protein,1125
AAM22112.1_140,AAM22112.1,140,protein,1126
AZB49184.1_143,AZB49184.1,143,protein,1126
AJZ68871.1_9336,AJZ68871.1,9336,protein,1127
AKN80741.1_12397,AKN80741.1,12397,protein,1127
ADO00458.1_11945,ADO00458.1,11945,protein,1127
AAK38209.1_125,AAK38209.1,125,protein,1127
AAF15098.1_11755,AAF15098.1,11755,protein,1127
AZB49111.1_144,AZB49111.1,144,protein,1127
AAC58057.1_134,AAC58057.1,134,protein,1127
AKE37996.1_9338,AKE37996.1,9338,protein,1127
AAC97677.1_12053,AAC97677.1,12053,protein,1127
CAA45629.1_165,CAA45629.1,165,protein,1128
CCV02344.1_11942,CCV02344.1,11942,protein,1128
AGT99235.1_123,AGT99235.1,123,protein,1128
QBQ01632.1_12402,QBQ01632.1,12402,protein,1128
AIA62047.1_135,AIA62047.1,135,protein,1128
CAD53467.1_127,CAD53467.1,127,protein,1128
ABQ57208.1_10174,ABQ57208.1,10174,protein,1128
AAQ21676.1_12395,AAQ21676.1,12395,protein,1128
AAC95531.1_154,AAC95531.1,154,protein,1128
ALF03274.1_128,ALF03274.1,128,protein,1129
AAX58045.1_139,AAX58045.1,139,protein,1129
AEB00363.1_12392,AEB00363.1,12392,protein,1129
AYA49868.1_129,AYA49868.1,129,protein,1129
AAD46501.1_158,AAD46501.1,158,protein,1129
AGQ20336.1_12393,AGQ20336.1,12393,protein,1129
AAS00953.1_47,AAS00953.1,47,protein,1130
SMG83440.1_12143,SMG83440.1,12143,protein,1130
AJR29205.1_11927,AJR29205.1,11927,protein,1130
AZM32628.1_11930,AZM32628.1,11930,protein,1130
CCV01818.1_11940,CCV01818.1,11940,protein,1131
AAK70750.1_12396,AAK70750.1,12396,protein,1131
ADO13790.1_76,ADO13790.1,76,protein,1131
AAC40755.1_120,AAC40755.1,120,protein,1131
CCV01991.1_11941,CCV01991.1,11941,protein,1131
ANC96518.1_121,ANC96518.1,121,protein,1131
CCV02193.1_11943,CCV02193.1,11943,protein,1131
AAB06339.1_119,AAB06339.1,119,protein,1132
AAD48151.1_11950,AAD48151.1,11950,protein,1132
AIU39265.1_59,AIU39265.1,59,protein,1132
CAA58375.1_118,CAA58375.1,118,protein,1132
QDQ69213.1_156,QDQ69213.1,156,protein,1132
ABD28849.1_158,ABD28849.1,158,protein,1132
AAS99982.1_159,AAS99982.1,159,protein,1132
BBB06455.1_151,BBB06455.1,151,protein,1132
AGY30685.1_162,AGY30685.1,162,protein,1132
BAA08545.1_6509,BAA08545.1,6509,protein,1132
AJE29645.1_160,AJE29645.1,160,protein,1132
AAD21333.1_161,AAD21333.1,161,protein,1132
AAA16239.1_9396,AAA16239.1,9396,protein,1132
AIY22297.1_11959,AIY22297.1,11959,protein,1133
AFG26309.1_9354,AFG26309.1,9354,protein,1133
AHA83434.1_9394,AHA83434.1,9394,protein,1133
AAB19434.1_9389,AAB19434.1,9389,protein,1133
AIB03163.1_136,AIB03163.1,136,protein,1133
CAN10205.1_11960,CAN10205.1,11960,protein,1133
CAD2068468.1_11961,CAD2068468.1,11961,protein,1133
AKO62787.1_11962,AKO62787.1,11962,protein,1133
AAK95479.1_130,AAK95479.1,130,protein,1133
AES92928.1_9359,AES92928.1,9359,protein,1133
AMA67366.1_152,AMA67366.1,152,protein,1133
AGC97139.1_9390,AGC97139.1,9390,protein,1133
AIY22455.1_11964,AIY22455.1,11964,protein,1133
ACZ63561.1_12390,ACZ63561.1,12390,protein,1133
QOD40044.1_12404,QOD40044.1,12404,protein,1133
AGI62348.1_9335,AGI62348.1,9335,protein,1133
QED22047.1_9385,QED22047.1,9385,protein,1133
AJZ77045.1_11968,AJZ77045.1,11968,protein,1133
QPO25170.1_61,QPO25170.1,61,protein,1133
AAA65335.1_11957,AAA65335.1,11957,protein,1133
AAM70280.1_12407,AAM70280.1,12407,protein,1133
AND78464.1_9339,AND78464.1,9339,protein,1133
CAN10455.1_11963,CAN10455.1,11963,protein,1133
AOO54464.1_11976,AOO54464.1,11976,protein,1133
AJL34119.1_11966,AJL34119.1,11966,protein,1134
AAQ99063.1_12416,AAQ99063.1,12416,protein,1134
AP_000006.1_12247,AP_000006.1,12247,protein,1134
AAK07925.1_155,AAK07925.1,155,protein,1134
ADE05995.1_11787,ADE05995.1,11787,protein,1134
AJL34284.1_11967,AJL34284.1,11967,protein,1134
APU57645.1_10161,APU57645.1,10161,protein,1134
ASF90444.1_10178,ASF90444.1,10178,protein,1134
QBH68030.2_9337,QBH68030.2,9337,protein,1135
ADO00434.1_11945,ADO00434.1,11945,protein,1135
YP_094032.1_12135,YP_094032.1,12135,protein,1135
CAC85164.1_9356,CAC85164.1,9356,protein,1135
AAA43836.1_9362,AAA43836.1,9362,protein,1135
QYC92651.1_12382,QYC92651.1,12382,protein,1135
AAT78478.1_9364,AAT78478.1,9364,protein,1135
AEZ02947.1_9387,AEZ02947.1,9387,protein,1135
AGE13901.1_9363,AGE13901.1,9363,protein,1135
CCV02043.1_11943,CCV02043.1,11943,protein,1136
ABC74935.1_12415,ABC74935.1,12415,protein,1136
AFP53934.2_12297,AFP53934.2,12297,protein,1136
CCV02169.1_11943,CCV02169.1,11943,protein,1136
AEA11485.1_9386,AEA11485.1,9386,protein,1136
ALN66155.1_12439,ALN66155.1,12439,protein,1136
AAM45757.1_12427,AAM45757.1,12427,protein,1136
AEW69567.1_12428,AEW69567.1,12428,protein,1136
APU53640.1_9334,APU53640.1,9334,protein,1136
AJG42935.1_150,AJG42935.1,150,protein,1136
AAU85376.1_10293,AAU85376.1,10293,protein,1137
ALE14719.1_148,ALE14719.1,148,protein,1137
AEQ77070.1_63,AEQ77070.1,63,protein,1137
AAV91103.1_11938,AAV91103.1,11938,protein,1137
ADA57808.2_36,ADA57808.2,36,protein,1137
AXI68650.1_12255,AXI68650.1,12255,protein,1137
ACU46022.1_9378,ACU46022.1,9378,protein,1138
AAR14889.1_9370,AAR14889.1,9370,protein,1138
AAB87603.1_9376,AAB87603.1,9376,protein,1138
AFU90055.1_46,AFU90055.1,46,protein,1138
AAS00940.1_47,AAS00940.1,47,protein,1138
AHJ38538.1_9375,AHJ38538.1,9375,protein,1138
AFH88147.1_9377,AFH88147.1,9377,protein,1138
AAG22532.1_9341,AAG22532.1,9341,protein,1138
AAP85713.1_12386,AAP85713.1,12386,protein,1138
AAB87910.1_9344,AAB87910.1,9344,protein,1138
ACZ56364.2_12125,ACZ56364.2,12125,protein,1138
ABB88646.1_9355,ABB88646.1,9355,protein,1138
AAK94169.1_12414,AAK94169.1,12414,protein,1138
AAB87908.1_9343,AAB87908.1,9343,protein,1138
ABB90558.1_9353,ABB90558.1,9353,protein,1138
BBE29304.1_12134,BBE29304.1,12134,protein,1138
ALE15295.1_12142,ALE15295.1,12142,protein,1138
BAK08520.1_9371,BAK08520.1,9371,protein,1139
ABR29829.1_9351,ABR29829.1,9351,protein,1139
QBQ01593.1_12402,QBQ01593.1,12402,protein,1139
AGI62349.1_9400,AGI62349.1,9400,protein,1139
AAA87198.1_9372,AAA87198.1,9372,protein,1139
AIL25322.1_9366,AIL25322.1,9366,protein,1139
AGK36761.1_9346,AGK36761.1,9346,protein,1139
ADV33303.1_9369,ADV33303.1,9369,protein,1139
AMB43173.1_9360,AMB43173.1,9360,protein,1139
BAK08523.1_9373,BAK08523.1,9373,protein,1139
AGI62341.1_9352,AGI62341.1,9352,protein,1139
BAK08526.1_9374,BAK08526.1,9374,protein,1139
AOC84247.1_9350,AOC84247.1,9350,protein,1139
ABF82046.1_11944,ABF82046.1,11944,protein,1139
BBM13242.1_75,BBM13242.1,75,protein,1139
ARW78073.1_124,ARW78073.1,124,protein,1139
BBM13232.1_75,BBM13232.1,75,protein,1139
QED21531.1_8560,QED21531.1,8560,protein,1139
ADO00461.1_11945,ADO00461.1,11945,protein,1139
ACI28508.1_9345,ACI28508.1,9345,protein,1140
ABF82039.1_11944,ABF82039.1,11944,protein,1140
AAC42202.1_9391,AAC42202.1,9391,protein,1140
AAC54559.1_9392,AAC54559.1,9392,protein,1140
QGM12350.1_9329,QGM12350.1,9329,protein,1140
ADN65591.1_11790,ADN65591.1,11790,protein,1141
AAA61690.1_9347,AAA61690.1,9347,protein,1141
ABA39272.1_9348,ABA39272.1,9348,protein,1141
AIY68299.1_9399,AIY68299.1,9399,protein,1141
ACT68338.1_9380,ACT68338.1,9380,protein,1141
APZ76318.1_122,APZ76318.1,122,protein,1141
QRC47042.1_10254,QRC47042.1,10254,protein,1141
ABF82150.1_11944,ABF82150.1,11944,protein,1141
AAO12351.1_141,AAO12351.1,141,protein,1142
BBE29334.1_12124,BBE29334.1,12124,protein,1142
AEV91378.1_64,AEV91378.1,64,protein,1142
ATE87078.1_11947,ATE87078.1,11947,protein,1142
CAA38922.1_9381,CAA38922.1,9381,protein,1142
AJD20072.1_12429,AJD20072.1,12429,protein,1142
CAB42098.1_9368,CAB42098.1,9368,protein,1142
AHC02836.1_114,AHC02836.1,114,protein,1142
AMB43022.1_12128,AMB43022.1,12128,protein,1142
ADD17102.2_12123,ADD17102.2,12123,protein,1142
AFX98084.1_11779,AFX98084.1,11779,protein,1143
AKC34842.1_12285,AKC34842.1,12285,protein,1143
AFX98099.1_11783,AFX98099.1,11783,protein,1143
AAQ96438.1_12417,AAQ96438.1,12417,protein,1143
QKO01649.2_6594,QKO01649.2,6594,protein,1143
AEX56232.1_9365,AEX56232.1,9365,protein,1143
QJR83088.1_12093,QJR83088.1,12093,protein,1143
APC26058.1_12131,APC26058.1,12131,protein,1143
AGE10028.1_111,AGE10028.1,111,protein,1143
AQM52258.1_11781,AQM52258.1,11781,protein,1143
AJK91699.1_12411,AJK91699.1,12411,protein,1144
AIL25323.1_9367,AIL25323.1,9367,protein,1144
ALN66472.1_12438,ALN66472.1,12438,protein,1145
CAD67562.1_11778,CAD67562.1,11778,protein,1145
AAN04326.1_12427,AAN04326.1,12427,protein,1145
AAL33095.1_12434,AAL33095.1,12434,protein,1145
AGW23848.1_9349,AGW23848.1,9349,protein,1145
AEW69647.1_12428,AEW69647.1,12428,protein,1145
ABV80308.1_9361,ABV80308.1,9361,protein,1145
ALZ45724.1_12442,ALZ45724.1,12442,protein,1145
AWM67138.1_12446,AWM67138.1,12446,protein,1145
CBH29212.1_11958,CBH29212.1,11958,protein,1145
AKN63389.1_12387,AKN63389.1,12387,protein,1145
AAC13793.1_146,AAC13793.1,146,protein,1145
AAA19978.1_11789,AAA19978.1,11789,protein,1146
AAK77734.1_12436,AAK77734.1,12436,protein,1146
AMB43148.1_12127,AMB43148.1,12127,protein,1146
AFX59468.1_12437,AFX59468.1,12437,protein,1146
CAB39733.1_11676,CAB39733.1,11676,protein,1147
AKS25419.1_12388,AKS25419.1,12388,protein,1147
QEM39250.1_9756,QEM39250.1,9756,protein,1147
BAU59305.1_11780,BAU59305.1,11780,protein,1148
ASV62941.1_12443,ASV62941.1,12443,protein,1148
AKR04219.1_12023,AKR04219.1,12023,protein,1148
AIA22348.1_12260,AIA22348.1,12260,protein,1148
ABV59399.1_11786,ABV59399.1,11786,protein,1148
AGE45110.1_9384,AGE45110.1,9384,protein,1148
BAM13711.1_9383,BAM13711.1,9383,protein,1148
ALF03233.1_128,ALF03233.1,128,protein,1148
AFV26928.1_72,AFV26928.1,72,protein,1149
AAG02845.1_12039,AAG02845.1,12039,protein,1149
AKM21185.1_11792,AKM21185.1,11792,protein,1149
ABJ09038.1_11995,ABJ09038.1,11995,protein,1149
ADE06000.1_11791,ADE06000.1,11791,protein,1149
ASF20094.1_11785,ASF20094.1,11785,protein,1149
BAP18652.1_11784,BAP18652.1,11784,protein,1149
ADE34402.1_11905,ADE34402.1,11905,protein,1149
AP_000050.1_12138,AP_000050.1,12138,protein,1149
AHJ14793.1_6493,AHJ14793.1,6493,protein,1150
AAB38716.1_12139,AAB38716.1,12139,protein,1150
CAA08807.1_11665,CAA08807.1,11665,protein,1150
CCU56379.1_12049,CCU56379.1,12049,protein,1151
AHA93360.1_58,AHA93360.1,58,protein,1151
CCU56059.1_12045,CCU56059.1,12045,protein,1151
AAS00964.1_47,AAS00964.1,47,protein,1151
QFX65738.1_12258,QFX65738.1,12258,protein,1152
CCV02571.1_11949,CCV02571.1,11949,protein,1152
AKV63205.1_10208,AKV63205.1,10208,protein,1153
AAF64414.1_11775,AAF64414.1,11775,protein,1153
ARE31880.1_12286,ARE31880.1,12286,protein,1154
CCU55508.1_12038,CCU55508.1,12038,protein,1154
CCU55757.1_12041,CCU55757.1,12041,protein,1154
AOX47533.1_9846,AOX47533.1,9846,protein,1155
AFV50322.1_11893,AFV50322.1,11893,protein,1155
QPO25206.1_61,QPO25206.1,61,protein,1155
QPO25193.1_61,QPO25193.1,61,protein,1155
QOE74462.1_112,QOE74462.1,112,protein,1155
ABI99280.1_11994,ABI99280.1,11994,protein,1155
AJP09029.1_11892,AJP09029.1,11892,protein,1155
ABO37250.1_11891,ABO37250.1,11891,protein,1155
AAF17997.1_11998,AAF17997.1,11998,protein,1155
AAF15002.1_11997,AAF15002.1,11997,protein,1155
ATG88077.1_6481,ATG88077.1,6481,protein,1156
AKN63366.1_12387,AKN63366.1,12387,protein,1156
AAK85077.1_11990,AAK85077.1,11990,protein,1156
AEV80918.1_107,AEV80918.1,107,protein,1156
ACJ12062.1_10201,ACJ12062.1,10201,protein,1156
CAA70075.1_11776,CAA70075.1,11776,protein,1156
AID46928.1_11982,AID46928.1,11982,protein,1157
AID46696.1_11983,AID46696.1,11983,protein,1157
AAR83609.1_11977,AAR83609.1,11977,protein,1157
ADO13776.1_76,ADO13776.1,76,protein,1157
ANC96517.1_121,ANC96517.1,121,protein,1157
CAL44652.1_11894,CAL44652.1,11894,protein,1157
AUD40297.1_11978,AUD40297.1,11978,protein,1157
CCV02464.1_11949,CCV02464.1,11949,protein,1157
AAA47796.1_11782,AAA47796.1,11782,protein,1157
AQQ80359.1_12389,AQQ80359.1,12389,protein,1157
ALA62513.1_11988,ALA62513.1,11988,protein,1158
ABG25581.1_34,ABG25581.1,34,protein,1158
AEV80763.1_97,AEV80763.1,97,protein,1158
AAA75005.1_11553,AAA75005.1,11553,protein,1158
AOW41430.1_12412,AOW41430.1,12412,protein,1158
ACH69452.1_12406,ACH69452.1,12406,protein,1158
AAD50336.1_12106,AAD50336.1,12106,protein,1159
ADT91143.1_12016,ADT91143.1,12016,protein,1159
ATI21062.1_12001,ATI21062.1,12001,protein,1159
AFD29194.1_10200,AFD29194.1,10200,protein,1159
ATI21226.1_12000,ATI21226.1,12000,protein,1159
AAL98752.1_11901,AAL98752.1,11901,protein,1159
AEV80421.1_99,AEV80421.1,99,protein,1159
ASZ85063.1_11948,ASZ85063.1,11948,protein,1159
AAF78883.2_130,AAF78883.2,130,protein,1159
AAF05212.1_12413,AAF05212.1,12413,protein,1159
ACD68164.1_4369,ACD68164.1,4369,protein,1160
AAP50618.1_101,AAP50618.1,101,protein,1160
ABY47788.1_12401,ABY47788.1,12401,protein,1160
AIU39533.1_147,AIU39533.1,147,protein,1160
AFK65657.1_6458,AFK65657.1,6458,protein,1160
ACD39821.1_6454,ACD39821.1,6454,protein,1160
ASC55546.1_12018,ASC55546.1,12018,protein,1161
AAF44533.1_11979,AAF44533.1,11979,protein,1161
AWU47159.1_12003,AWU47159.1,12003,protein,1161
ABG42914.1_39,ABG42914.1,39,protein,1161
AAR98326.1_12019,AAR98326.1,12019,protein,1161
AAR98458.1_12017,AAR98458.1,12017,protein,1161
AMF83824.1_12394,AMF83824.1,12394,protein,1161
AMB43049.1_12126,AMB43049.1,12126,protein,1161
ADC54003.1_12020,ADC54003.1,12020,protein,1161
AAL69852.1_12025,AAL69852.1,12025,protein,1162
AAA70235.1_10207,AAA70235.1,10207,protein,1162
AKR04250.1_12023,AKR04250.1,12023,protein,1162
AKR17443.1_12405,AKR17443.1,12405,protein,1162
AKA63273.1_6460,AKA63273.1,6460,protein,1162
AFX83381.1_110,AFX83381.1,110,protein,1162
ABQ52023.1_12410,ABQ52023.1,12410,protein,1162
AFJ20526.1_38,AFJ20526.1,38,protein,1163
AEQ32170.1_102,AEQ32170.1,102,protein,1163
AP_000026.1_12136,AP_000026.1,12136,protein,1163
CAA49069.1_12014,CAA49069.1,12014,protein,1164
AAL73849.1_12006,AAL73849.1,12006,protein,1164
AAL40593.1_12009,AAL40593.1,12009,protein,1164
AOP31622.1_12011,AOP31622.1,12011,protein,1164
AEP16409.1_12144,AEP16409.1,12144,protein,1164
AKJ93773.1_12010,AKJ93773.1,12010,protein,1164
AAM13599.1_12007,AAM13599.1,12007,protein,1164
AOP31833.1_12015,AOP31833.1,12015,protein,1164
AAR07472.1_12029,AAR07472.1,12029,protein,1164
AAO89423.1_12013,AAO89423.1,12013,protein,1164
AYN64709.1_12004,AYN64709.1,12004,protein,1164
AJK91743.1_12411,AJK91743.1,12411,protein,1164
AXN74940.1_12005,AXN74940.1,12005,protein,1164
ARS01675.1_67,ARS01675.1,67,protein,1164
AAM92432.1_12008,AAM92432.1,12008,protein,1164
ABD97712.1_12012,ABD97712.1,12012,protein,1164
ASQ42827.1_11916,ASQ42827.1,11916,protein,1165
AZM32608.1_11930,AZM32608.1,11930,protein,1165
ANZ56983.1_11915,ANZ56983.1,11915,protein,1165
ACI04176.3_12215,ACI04176.3,12215,protein,1165
AMZ05068.1_11919,AMZ05068.1,11919,protein,1165
BBA54737.1_6482,BBA54737.1,6482,protein,1165
AAT09700.1_11922,AAT09700.1,11922,protein,1165
AAC55257.1_12002,AAC55257.1,12002,protein,1165
ANK57969.1_11929,ANK57969.1,11929,protein,1165
ABQ43591.1_12028,ABQ43591.1,12028,protein,1165
AZY88474.1_11921,AZY88474.1,11921,protein,1165
ANK58060.1_11931,ANK58060.1,11931,protein,1165
CCD83296.1_12024,CCD83296.1,12024,protein,1165
ANZ57103.1_11932,ANZ57103.1,11932,protein,1165
ACO25267.1_11918,ACO25267.1,11918,protein,1165
ANZ57203.1_11933,ANZ57203.1,11933,protein,1165
AFJ52386.1_11920,AFJ52386.1,11920,protein,1165
CAC21354.1_12027,CAC21354.1,12027,protein,1165
AJR29284.1_11928,AJR29284.1,11928,protein,1165
AJR29133.1_11914,AJR29133.1,11914,protein,1165
ASQ42918.1_11917,ASQ42918.1,11917,protein,1165
ACJ12035.1_10198,ACJ12035.1,10198,protein,1165
AJR29191.1_11927,AJR29191.1,11927,protein,1165
AAA46810.1_11750,AAA46810.1,11750,protein,1165
AAP33249.1_11910,AAP33249.1,11910,protein,1165
AIW68558.1_11911,AIW68558.1,11911,protein,1165
AHM26120.1_11923,AHM26120.1,11923,protein,1165
ACF42263.1_11925,ACF42263.1,11925,protein,1165
AGV20599.1_11913,AGV20599.1,11913,protein,1165
AFG73086.1_11924,AFG73086.1,11924,protein,1165
ABB92306.1_11926,ABB92306.1,11926,protein,1165
AEN03717.1_11993,AEN03717.1,11993,protein,1166
AST09335.1_11992,AST09335.1,11992,protein,1166
QCQ84150.1_12122,QCQ84150.1,12122,protein,1166
ASK51322.1_12026,ASK51322.1,12026,protein,1166
AAU88139.1_62,AAU88139.1,62,protein,1167
ASZ85125.1_11948,ASZ85125.1,11948,protein,1167
AAU88125.1_62,AAU88125.1,62,protein,1167
AAZ03485.1_6459,AAZ03485.1,6459,protein,1167
ATE87020.1_11947,ATE87020.1,11947,protein,1167
AAX82340.1_11902,AAX82340.1,11902,protein,1168
AAT71844.1_11904,AAT71844.1,11904,protein,1168
APQ41753.1_6461,APQ41753.1,6461,protein,1168
ABA29313.1_73,ABA29313.1,73,protein,1168
ADE34373.1_11905,ADE34373.1,11905,protein,1168
AAV91056.1_11938,AAV91056.1,11938,protein,1168
AMM72769.1_11903,AMM72769.1,11903,protein,1168
AZQ20778.1_11907,AZQ20778.1,11907,protein,1168
ABA29327.1_73,ABA29327.1,73,protein,1168
AAS18072.1_11937,AAS18072.1,11937,protein,1168
ADZ39804.1_12267,ADZ39804.1,12267,protein,1169
AAT84618.1_12261,AAT84618.1,12261,protein,1169
AFG19587.1_12263,AFG19587.1,12263,protein,1169
ARS01824.1_68,ARS01824.1,68,protein,1169
AJE29644.1_160,AJE29644.1,160,protein,1170
BAO49503.1_12030,BAO49503.1,12030,protein,1170
AFR79257.1_10160,AFR79257.1,10160,protein,1170
ANS71203.1_12022,ANS71203.1,12022,protein,1170
AAD48148.1_11950,AAD48148.1,11950,protein,1171
AAK57103.1_117,AAK57103.1,117,protein,1171
ALM25979.1_113,ALM25979.1,113,protein,1171
QYC92650.1_12382,QYC92650.1,12382,protein,1172
APG53796.1_12284,APG53796.1,12284,protein,1172
AAG27201.1_82,AAG27201.1,82,protein,1172
AKR04232.1_12023,AKR04232.1,12023,protein,1172
AIZ77352.1_12021,AIZ77352.1,12021,protein,1172
AEF59045.1_12282,AEF59045.1,12282,protein,1172
AAG48592.1_10159,AAG48592.1,10159,protein,1173
AAF99153.1_109,AAF99153.1,109,protein,1173
AAP41455.1_66,AAP41455.1,66,protein,1173
AAC55134.1_12002,AAC55134.1,12002,protein,1173
ABQ08811.1_12418,ABQ08811.1,12418,protein,1174
ADD10427.1_108,ADD10427.1,108,protein,1174
AFK92168.1_12186,AFK92168.1,12186,protein,1174
QBN85177.1_95,QBN85177.1,95,protein,1175
AFK92607.1_12204,AFK92607.1,12204,protein,1176
AFX59690.1_12437,AFX59690.1,12437,protein,1176
AFK92367.1_12194,AFK92367.1,12194,protein,1176
AFK92807.1_12209,AFK92807.1,12209,protein,1176
AFK92727.1_12207,AFK92727.1,12207,protein,1176
AFK92248.1_12190,AFK92248.1,12190,protein,1176
QDZ17459.1_12253,QDZ17459.1,12253,protein,1176
AFK92407.1_12196,AFK92407.1,12196,protein,1176
AFK92687.1_12206,AFK92687.1,12206,protein,1176
AER28054.1_49,AER28054.1,49,protein,1176
ACQ91150.1_12197,ACQ91150.1,12197,protein,1176
AFK92767.1_12208,AFK92767.1,12208,protein,1176
AFK92647.1_12205,AFK92647.1,12205,protein,1176
AFK92567.1_12201,AFK92567.1,12201,protein,1176
AFK92128.1_12185,AFK92128.1,12185,protein,1176
AFK92847.1_12214,AFK92847.1,12214,protein,1176
AFK92447.1_12198,AFK92447.1,12198,protein,1176
AFK92527.1_12211,AFK92527.1,12211,protein,1176
ADM66108.1_12217,ADM66108.1,12217,protein,1176
AFK92327.1_12193,AFK92327.1,12193,protein,1176
AFK92487.1_12200,AFK92487.1,12200,protein,1176
ACL13144.2_12191,ACL13144.2,12191,protein,1176
AEY79564.1_12199,AEY79564.1,12199,protein,1176
AFA46720.1_12189,AFA46720.1,12189,protein,1176
ACY04462.1_12202,ACY04462.1,12202,protein,1176
AFK92288.1_12192,AFK92288.1,12192,protein,1176
AOW42059.1_12116,AOW42059.1,12116,protein,1176
AEK98447.1_12254,AEK98447.1,12254,protein,1177
QGQ62426.1_12105,QGQ62426.1,12105,protein,1177
YP_009201.1_12256,YP_009201.1,12256,protein,1177
AEM64051.1_96,AEM64051.1,96,protein,1177
AKS26425.1_12060,AKS26425.1,12060,protein,1178
AUG72311.1_42,AUG72311.1,42,protein,1178
AAY83935.1_12339,AAY83935.1,12339,protein,1179
AFD29201.1_10202,AFD29201.1,10202,protein,1179
AAA88159.1_41,AAA88159.1,41,protein,1179
AAK77823.1_12436,AAK77823.1,12436,protein,1179
ALL26060.1_80,ALL26060.1,80,protein,1179
QDF82061.1_9852,QDF82061.1,9852,protein,1179
QEG54040.1_48,QEG54040.1,48,protein,1180
AIX03677.1_12434,AIX03677.1,12434,protein,1180
ALN66554.1_12438,ALN66554.1,12438,protein,1180
ASV62852.1_12443,ASV62852.1,12443,protein,1180
AWM67211.1_12446,AWM67211.1,12446,protein,1180
ASA40463.1_12441,ASA40463.1,12441,protein,1181
ALN66392.1_12440,ALN66392.1,12440,protein,1181
AAS00899.1_47,AAS00899.1,47,protein,1181
ATU83368.1_12444,ATU83368.1,12444,protein,1181
AVA31147.1_12369,AVA31147.1,12369,protein,1181
ALE30424.1_12275,ALE30424.1,12275,protein,1181
ALN66233.1_12439,ALN66233.1,12439,protein,1181
AAG00068.1_6478,AAG00068.1,6478,protein,1182
ARS01846.1_68,ARS01846.1,68,protein,1182
QHA33673.1_8558,QHA33673.1,8558,protein,1182
AHC02761.1_114,AHC02761.1,114,protein,1182
AAC82565.1_11730,AAC82565.1,11730,protein,1182
