query	target 	#match	Len	#mismatch	#gapOpen	qstart	qend	tstart	tend	eval	score
4r0e_polio_rdrp	AXG65493.1_6480	0.005	1433	12	0	373	391	9	27	3.43E+03	4.5
4r0e_polio_rdrp	AAT01695.1.1.8_10351	0.004	458	14	0	137	152	342	357	2.61E+03	4.5
4r0e_polio_rdrp	ACK37399.1.11_10679	0.007	460	24	0	139	165	433	459	2.68E+03	4.5
4r0e_polio_rdrp	AAZ73366.1.1.10_10590	0.004	453	26	0	138	165	425	452	2.66E+03	4.5
4r0e_polio_rdrp	AGI04301.1.1.6_7214	0.015	476	47	0	204	257	18	71	2.76E+03	4.5
4r0e_polio_rdrp	ACK37380.1.11_10719	0.007	460	13	0	137	152	338	353	2.71E+03	4.5
4r0e_polio_rdrp	AEP69150.1.1.10_10708	0.004	447	8	0	6	15	100	109	2.67E+03	4.5
4r0e_polio_rdrp	AAB63390.4_10128	0.006	1491	27	0	355	391	112	147	3.77E+03	4.5
4r0e_polio_rdrp	BAA92845.1.1.5_6750	0.011	458	42	0	255	303	397	443	2.94E+03	4.5
4r0e_polio_rdrp	ANN02908.1.1.10_10593	0.004	453	25	0	139	165	426	452	2.66E+03	4.5
4r0e_polio_rdrp	AAX47040.1.1.10_10541	0.004	454	25	0	139	165	427	453	2.70E+03	4.5
4r0e_polio_rdrp	ABB96725.1.1.6_10926	0.012	333	17	0	1	24	6	26	2.61E+03	4.5
4r0e_polio_rdrp	AJW66850.1.1.3_10240	0.023	437	34	0	54	99	392	435	3.15E+03	4.5
4r0e_polio_rdrp	ACL99815.1.1.6_10413	0.013	461	25	0	292	322	428	458	2.66E+03	4.5
4r0e_polio_rdrp	AAL79763.1.1.5_6756	0.009	458	24	0	365	392	427	454	2.97E+03	4.5
4r0e_polio_rdrp	ACK37397.1.11_10676	0.009	460	23	0	139	165	433	459	2.69E+03	4.5
4r0e_polio_rdrp	AAG34362.1_6478	0.004	1435	13	0	373	391	9	27	3.55E+03	4.5
4r0e_polio_rdrp	AGO59796.1.1.5_10935	0.014	346	20	0	241	265	38	62	2.58E+03	4.5
4r0e_polio_rdrp	AAQ02679.1.11_10566	0.004	461	25	0	139	165	434	460	2.72E+03	4.5
4r0e_polio_rdrp	AAF37322.1.1.10_7144	0.005	560	7	0	83	92	279	288	3.22E+03	4.4
4r0e_polio_rdrp	ABG23522.1.1.6_10439	0.009	461	6	0	6	15	107	116	2.70E+03	4.4
4r0e_polio_rdrp	CAA25444.1.11_10561	0.004	461	25	0	139	165	434	460	2.78E+03	4.4
4r0e_polio_rdrp	ABM54551.1.1.10_10571	0.004	453	25	0	139	165	426	452	2.71E+03	4.4
4r0e_polio_rdrp	CAB40546.1.1.8_10440	0.000	354	16	0	137	152	257	272	2.61E+03	4.4
4r0e_polio_rdrp	AXP11707.1.1.6_10249	0.009	447	8	0	198	209	222	233	3.24E+03	4.4
4r0e_polio_rdrp	BAA24003.1.11_10589	0.004	461	25	0	139	165	434	460	2.73E+03	4.4
4r0e_polio_rdrp	AAQ02679.1.1.10_10566	0.004	453	25	0	139	165	426	452	2.71E+03	4.4
4r0e_polio_rdrp	BAJ61825.1_6582	0.003	1709	19	0	385	408	100	123	3.28E+03	4.4
4r0e_polio_rdrp	ABQ51967.1_12410	0.002	585	7	0	287	294	454	461	2.65E+03	4.4
4r0e_polio_rdrp	AED98521.1.4_6590	0.004	484	29	0	431	461	402	432	3.12E+03	4.4
4r0e_polio_rdrp	AAK12387.1.1.8_10447	0.011	354	6	0	6	15	26	35	2.64E+03	4.4
4r0e_polio_rdrp	AAK12389.1.1.8_10449	0.000	354	16	0	137	152	257	272	2.64E+03	4.4
4r0e_polio_rdrp	AGJ71780.1.1.6_7228	0.017	476	36	0	205	250	425	468	2.91E+03	4.4
4r0e_polio_rdrp	AJI43724.1.12_10431	0.009	467	31	0	424	458	216	250	2.76E+03	4.4
4r0e_polio_rdrp	AAA46912.1.1.10_10558	0.004	453	25	0	139	165	426	452	2.79E+03	4.4
4r0e_polio_rdrp	ACB38131.1_10277	0.002	1447	27	0	59	88	423	452	2.92E+03	4.4
4r0e_polio_rdrp	AIU36220.1.1.5_7131	0.002	512	13	0	245	258	319	332	3.08E+03	4.4
4r0e_polio_rdrp	AWK02673.1.1.7_10801	0.004	448	25	0	139	165	421	447	2.70E+03	4.4
4r0e_polio_rdrp	APG78172.1_10119	0.018	492	29	0	6	43	128	165	2.93E+03	4.4
4r0e_polio_rdrp	AAK66989.1.1.5_6784	0.007	458	28	0	431	461	377	407	3.01E+03	4.4
4r0e_polio_rdrp	AAR38842.1.11_10469	0.002	462	26	0	139	165	435	461	2.80E+03	4.4
4r0e_polio_rdrp	AAQ73080.1.11_10514	0.004	462	26	0	138	165	434	461	2.80E+03	4.4
4r0e_polio_rdrp	AET72467.1.1.9_10785	0.013	394	11	0	137	152	329	344	2.71E+03	4.4
4r0e_polio_rdrp	ADM35748.1_6586	0.004	1636	30	0	265	300	1026	1061	3.13E+03	4.4
4r0e_polio_rdrp	QEG08237.1.1.1_10210	0.016	873	39	2	328	380	468	525	4.09E+03	4.4
4r0e_polio_rdrp	CAA24461.1.1.10_10556	0.004	453	25	0	139	165	426	452	2.81E+03	4.4
4r0e_polio_rdrp	ABV25904.1.11_10483	0.002	462	26	0	139	165	435	461	2.79E+03	4.4
4r0e_polio_rdrp	AAF77631.1_6463	0.005	1219	50	2	339	397	825	881	4.28E+03	4.4
4r0e_polio_rdrp	CAD34006.2.1.5_10305	0.010	314	45	1	411	458	50	98	2.65E+03	4.4
4r0e_polio_rdrp	AAA45756.1.11_10717	0.004	460	25	0	139	165	433	459	2.82E+03	4.4
4r0e_polio_rdrp	AKA64452.1.11_10623	0.004	461	25	0	139	165	434	460	2.80E+03	4.4
4r0e_polio_rdrp	AAC97750.1_12053	0.024	370	13	0	291	312	218	239	5.37E+03	4.4
4r0e_polio_rdrp	AHA35211.1.1.9_10792	0.004	453	25	0	139	165	426	452	2.78E+03	4.4
4r0e_polio_rdrp	AVM87321.1.1.3_10150	0.027	336	26	0	243	277	299	333	3.27E+03	4.4
4r0e_polio_rdrp	AQP31132.1.1.5_10936	0.006	346	13	0	1	15	7	21	2.67E+03	4.4
4r0e_polio_rdrp	AKA20760.1.1.8_10342	0.007	456	16	0	6	24	102	120	2.79E+03	4.3
4r0e_polio_rdrp	ABV57376.1.1.5_10922	0.003	338	9	0	6	15	12	21	2.69E+03	4.3
4r0e_polio_rdrp	AAR38841.1.11_10468	0.006	462	7	0	6	15	110	119	2.87E+03	4.3
4r0e_polio_rdrp	AVH76456.1.1.7_10861	0.014	349	35	0	418	458	198	237	2.77E+03	4.3
4r0e_polio_rdrp	AAO42519.1.1.8_7222	0.008	494	50	0	202	255	19	72	3.00E+03	4.3
4r0e_polio_rdrp	QBA82298.1.1.5_10977	0.006	348	17	0	6	24	10	28	2.63E+03	4.3
4r0e_polio_rdrp	AET72469.1.11_10782	0.005	391	8	0	6	15	110	119	2.77E+03	4.3
4r0e_polio_rdrp	AEG75268.1.11_10707	0.007	459	24	0	139	165	432	458	2.80E+03	4.3
4r0e_polio_rdrp	AWB14569.1.1.9_10813	0.011	361	32	0	242	277	325	360	2.73E+03	4.3
4r0e_polio_rdrp	ACH69485.1_12406	0.012	241	23	0	390	415	27	52	2.46E+03	4.3
4r0e_polio_rdrp	AHN10843.1.1.6_10879	0.002	430	14	0	244	258	414	428	2.81E+03	4.3
4r0e_polio_rdrp	BBE37018.1.1.7_10455	0.003	354	15	0	137	152	257	272	2.74E+03	4.3
4r0e_polio_rdrp	UGM46134.1_8885	0.019	514	66	0	206	281	201	276	3.82E+03	4.3
4r0e_polio_rdrp	QOW03296.1.1.1_10233	0.010	381	34	2	221	258	307	347	3.50E+03	4.3
4r0e_polio_rdrp	AET06137.1.1.7_10798	0.004	449	14	0	137	152	327	342	2.78E+03	4.3
4r0e_polio_rdrp	AEP69155.1.11_10709	0.006	354	8	0	6	15	105	114	2.83E+03	4.3
4r0e_polio_rdrp	ACK37420.1.11_10732	0.007	460	24	0	139	165	433	459	2.88E+03	4.3
4r0e_polio_rdrp	AER92563.1.11_10791	0.005	380	8	0	6	15	110	119	2.81E+03	4.3
4r0e_polio_rdrp	AGQ22075.1.1.6_7110	0.010	513	50	0	201	256	6	60	3.07E+03	4.3
4r0e_polio_rdrp	ACK37428.1.1.10_10736	0.007	452	13	0	137	152	330	345	2.86E+03	4.3
4r0e_polio_rdrp	AAA50478.1.1.10_10477	0.002	454	26	0	139	165	427	453	2.84E+03	4.3
4r0e_polio_rdrp	AMT85186.1.1.7_10424	0.009	339	7	0	6	15	11	20	2.81E+03	4.3
4r0e_polio_rdrp	AJO61169.1.1.10_10554	0.010	305	7	0	6	15	102	111	2.88E+03	4.3
4r0e_polio_rdrp	ACO92353.1.1.7_10374	0.007	456	7	0	6	15	105	114	2.84E+03	4.3
4r0e_polio_rdrp	AAT01793.1.1.8_10356	0.009	458	6	0	6	15	104	113	2.84E+03	4.3
4r0e_polio_rdrp	ACF36168.1_7266	0.010	981	58	1	285	353	770	838	3.58E+03	4.3
4r0e_polio_rdrp	AHA35211.1.11_10792	0.007	460	7	0	6	15	110	119	2.90E+03	4.3
4r0e_polio_rdrp	ACL15191.1.11_10408	0.009	462	27	0	292	322	428	458	2.87E+03	4.3
4r0e_polio_rdrp	BAT70058.1_6588	0.004	1596	20	0	383	408	98	123	3.25E+03	4.3
4r0e_polio_rdrp	AET36829.1.1.4_10317	0.013	318	37	1	418	458	62	103	2.75E+03	4.3
4r0e_polio_rdrp	ASH99046.1.1.7_10341	0.009	464	23	0	139	165	437	463	2.86E+03	4.3
4r0e_polio_rdrp	AAQ02680.1.11_10565	0.004	461	25	0	139	165	434	460	2.92E+03	4.2
4r0e_polio_rdrp	AGU62946.1.1.7_10863	0.009	459	6	0	6	15	95	104	2.95E+03	4.2
4r0e_polio_rdrp	AAB50465.1_10266	0.003	1789	25	0	59	88	598	627	3.29E+03	4.2
4r0e_polio_rdrp	AAD12125.1_10139	0.007	1457	30	1	354	393	1292	1335	4.00E+03	4.2
4r0e_polio_rdrp	AFJ04539.1.1.6_10414	0.015	463	25	0	291	322	429	460	2.91E+03	4.2
4r0e_polio_rdrp	AIK23442.1.1.6_10929	0.006	363	13	0	1	15	6	20	2.81E+03	4.2
4r0e_polio_rdrp	ABV04399.1_6498	0.006	1208	30	0	425	461	418	454	3.67E+03	4.2
4r0e_polio_rdrp	ACR54279.1_11471	0.006	472	13	0	389	404	8	23	2.89E+03	4.2
4r0e_polio_rdrp	AEP69150.1.11_10708	0.009	457	12	0	137	152	338	353	2.94E+03	4.2
4r0e_polio_rdrp	AUW34306.1.1.5_10933	0.003	324	9	0	6	15	2	11	2.79E+03	4.2
4r0e_polio_rdrp	AGM61326.1.1.7_10361	0.004	460	33	0	424	458	213	247	2.95E+03	4.2
4r0e_polio_rdrp	ACK37417.1.11_10730	0.007	460	32	0	243	277	425	459	2.92E+03	4.2
4r0e_polio_rdrp	AIF74249.1.1.6_10465	0.007	449	7	0	6	15	96	105	2.95E+03	4.2
4r0e_polio_rdrp	ACL15186.1.11_10384	0.009	463	23	0	139	165	434	460	2.93E+03	4.2
4r0e_polio_rdrp	CDQ47775.1.1.10_10486	0.002	454	26	0	139	165	427	453	2.98E+03	4.2
4r0e_polio_rdrp	AFN70966.1.1.6_10972	0.006	333	8	0	6	15	11	20	2.83E+03	4.2
4r0e_polio_rdrp	AJE25834.1.1.7_10346	0.009	455	6	0	6	15	101	110	2.91E+03	4.2
4r0e_polio_rdrp	AJC98114.1.1.6_10430	0.004	466	38	0	418	458	211	250	2.94E+03	4.2
4r0e_polio_rdrp	ANB32502.1_10131	0.004	1467	32	0	225	262	239	276	4.06E+03	4.2
4r0e_polio_rdrp	AJF23050.1.12_10806	0.007	459	7	0	6	15	109	118	2.95E+03	4.2
4r0e_polio_rdrp	AAC97206.1.1.5_6764	0.007	458	28	0	431	461	377	407	3.23E+03	4.2
4r0e_polio_rdrp	ABF74751.2.1.8_10353	0.009	458	6	0	6	15	104	113	2.93E+03	4.2
4r0e_polio_rdrp	CAA93445.1.1.3_10260	0.010	311	38	1	418	458	56	97	2.80E+03	4.2
4r0e_polio_rdrp	ACK37428.1.11_10736	0.007	460	7	0	6	15	110	119	2.99E+03	4.2
4r0e_polio_rdrp	AVM87451.1.1.7_10822	0.010	397	15	0	6	24	11	29	2.89E+03	4.2
4r0e_polio_rdrp	ANB50093.1.1.7_10347	0.009	455	6	0	6	15	101	110	2.97E+03	4.2
4r0e_polio_rdrp	AVM87315.1.1.3_10151	0.015	337	16	0	236	256	28	48	3.74E+03	4.2
4r0e_polio_rdrp	AAK91591.1.1.7_10416	0.012	346	31	0	424	458	119	153	2.85E+03	4.2
4r0e_polio_rdrp	AAR38843.1.11_10470	0.002	462	26	0	139	165	435	461	3.06E+03	4.2
4r0e_polio_rdrp	AUS94667.1_90	0.007	744	7	0	147	158	326	337	5.22E+03	4.2
4r0e_polio_rdrp	AAA45756.1.1.10_10717	0.005	444	25	0	139	165	417	443	2.99E+03	4.1
4r0e_polio_rdrp	ACK37377.1.1.10_10648	0.004	450	8	0	6	15	100	109	2.97E+03	4.1
4r0e_polio_rdrp	AFK65740.1.1.10_10740	0.007	402	7	0	6	15	101	110	2.97E+03	4.1
4r0e_polio_rdrp	AAA47930.1.10_10362	0.002	461	44	0	413	458	203	247	3.00E+03	4.1
4r0e_polio_rdrp	ACL15186.1.1.6_10384	0.011	462	28	0	292	324	429	461	3.00E+03	4.1
4r0e_polio_rdrp	ABG02430.2.1.2_10220	0.014	424	19	0	291	315	57	81	3.76E+03	4.1
4r0e_polio_rdrp	AET72469.1.1.9_10782	0.005	383	8	0	6	15	102	111	2.96E+03	4.1
4r0e_polio_rdrp	QFQ60722.1.1.5_7244	0.017	581	31	0	331	371	77	117	3.30E+03	4.1
4r0e_polio_rdrp	AGH06056.1.10_10927	0.002	458	9	0	6	15	106	115	2.97E+03	4.1
4r0e_polio_rdrp	AAL99277.1.1.4_10265	0.009	316	38	1	418	458	56	97	2.87E+03	4.1
4r0e_polio_rdrp	ABU62850.1.11_10748	0.009	460	23	0	139	165	432	458	3.06E+03	4.1
4r0e_polio_rdrp	AFJ04537.1.1.6_10402	0.006	462	37	0	418	458	211	250	3.01E+03	4.1
4r0e_polio_rdrp	ACK37442.1.11_10720	0.007	460	7	0	6	15	110	119	3.06E+03	4.1
4r0e_polio_rdrp	AZS54664.1.1.5_10923	0.003	338	9	0	6	15	12	21	2.93E+03	4.1
4r0e_polio_rdrp	AAC97204.1.1.5_6762	0.007	458	28	0	431	461	377	407	3.35E+03	4.1
4r0e_polio_rdrp	QNM37791.1.1.1_10224	0.007	405	11	0	309	322	392	405	3.67E+03	4.1
4r0e_polio_rdrp	ANQ80547.1.1.6_10892	0.009	439	11	0	244	258	424	438	3.05E+03	4.1
4r0e_polio_rdrp	AFO38372.1_6589	0.004	1596	21	0	383	409	98	124	3.51E+03	4.1
4r0e_polio_rdrp	AGK41007.1.1.7_7134	0.010	509	39	0	359	402	25	68	3.33E+03	4.1
4r0e_polio_rdrp	ABF74751.2.12_10353	0.009	470	6	0	6	15	111	120	3.03E+03	4.1
4r0e_polio_rdrp	AVX29479.1.1.9_10812	0.008	361	7	0	6	15	11	20	2.95E+03	4.1
4r0e_polio_rdrp	ABN10874.1.1.26_10188	0.008	931	32	1	212	256	849	887	4.48E+03	4.1
4r0e_polio_rdrp	ACA05181.1.1.7_10344	0.009	455	6	0	6	15	101	110	3.03E+03	4.1
4r0e_polio_rdrp	ADK12629.1.10_7231	0.010	576	58	1	207	270	26	92	3.62E+03	4.1
4r0e_polio_rdrp	ADK12630.1.10_7232	0.010	576	58	1	207	270	26	92	3.62E+03	4.1
4r0e_polio_rdrp	AAO63098.2_10271	0.004	1687	23	0	59	88	542	571	3.37E+03	4.1
4r0e_polio_rdrp	CAB91143.1.1.22_10179	0.012	925	48	1	213	273	370	435	4.53E+03	4.1
4r0e_polio_rdrp	ABO69381.1.1.10_10735	0.007	452	13	0	137	152	330	345	3.06E+03	4.1
4r0e_polio_rdrp	AGS15016.1.1.6_10878	0.005	431	33	1	424	458	194	230	3.07E+03	4.1
4r0e_polio_rdrp	ABU41836.1.1.10_10575	0.004	453	25	0	139	165	426	452	3.07E+03	4.1
4r0e_polio_rdrp	ADD10406.1_108	0.012	427	13	0	101	118	1	18	3.91E+03	4.1
4r0e_polio_rdrp	ATY47696.1.1.7_10381	0.007	459	32	0	424	458	212	246	3.07E+03	4.1
4r0e_polio_rdrp	ABO21120.2.1.4_7237	0.009	581	36	0	331	371	77	117	3.33E+03	4.1
4r0e_polio_rdrp	AGW95843.1.1.6_10877	0.005	431	33	1	424	458	194	230	3.08E+03	4.1
4r0e_polio_rdrp	AJF23126.1.1.6_10427	0.015	340	5	0	6	15	11	20	2.97E+03	4.1
4r0e_polio_rdrp	AEH26189.1_7283	0.005	622	27	0	59	88	175	204	3.61E+03	4.1
4r0e_polio_rdrp	ABI97394.1.1.5_10237	0.005	444	23	0	232	256	2	26	3.56E+03	4.0
4r0e_polio_rdrp	QFU19805.1.1.6_10242	0.002	444	11	0	100	111	296	307	3.53E+03	4.0
4r0e_polio_rdrp	QFU19812.1.1.1_10242	0.002	444	11	0	100	111	296	307	3.53E+03	4.0
4r0e_polio_rdrp	AAC19321.2.1.5_6783	0.007	458	28	0	431	461	377	407	3.38E+03	4.0
4r0e_polio_rdrp	QKO01646.1.2_6593	0.012	811	29	1	46	84	422	466	3.23E+03	4.0
4r0e_polio_rdrp	ABG47077.1.1.22_10173	0.004	924	17	0	291	311	550	570	4.61E+03	4.0
4r0e_polio_rdrp	AAR38843.1.1.10_10470	0.002	454	26	0	139	165	427	453	3.16E+03	4.0
4r0e_polio_rdrp	ABF51184.1.11_10714	0.009	460	12	0	137	152	338	353	3.16E+03	4.0
4r0e_polio_rdrp	AHH02469.1.1.6_10866	0.015	458	41	0	410	458	189	236	3.10E+03	4.0
4r0e_polio_rdrp	ADE95845.1_6570	0.003	1532	17	0	388	409	103	124	3.43E+03	4.0
4r0e_polio_rdrp	AFK85007.1.1.6_10429	0.006	466	37	0	418	458	211	250	3.13E+03	4.0
4r0e_polio_rdrp	AAD14566.1.1.5_6741	0.007	458	28	0	431	461	377	407	3.40E+03	4.0
4r0e_polio_rdrp	ABF51184.1.1.10_10714	0.009	452	12	0	137	152	330	345	3.14E+03	4.0
4r0e_polio_rdrp	AFC40221.1.1.7_10343	0.007	456	16	0	6	24	102	120	3.06E+03	4.0
4r0e_polio_rdrp	CAA24465.1.10_10557	0.009	461	6	0	6	15	110	119	3.17E+03	4.0
4r0e_polio_rdrp	AUW34305.1.1.5_10932	0.015	328	14	0	3	24	3	21	3.01E+03	4.0
4r0e_polio_rdrp	AAT67220.1.12_10459	0.006	463	32	0	243	277	428	462	3.12E+03	4.0
4r0e_polio_rdrp	ACK37368.1.11_10715	0.007	460	7	0	6	15	110	119	3.18E+03	4.0
4r0e_polio_rdrp	AGA19102.1_10134	0.002	1491	18	0	291	311	343	363	4.43E+03	4.0
4r0e_polio_rdrp	CAB95003.1_11459	0.008	523	8	0	100	111	371	382	3.16E+03	4.0
4r0e_polio_rdrp	ABB45865.1.1.4_6753	0.011	458	22	0	365	391	6	32	3.43E+03	4.0
4r0e_polio_rdrp	AHX24375.1.1.3_10278	0.007	304	39	0	418	458	56	96	3.03E+03	4.0
4r0e_polio_rdrp	ABO09966.1.1.7_10925	0.009	333	12	0	1	15	6	20	3.05E+03	4.0
4r0e_polio_rdrp	AAG13641.1_10287	0.003	1881	12	0	287	303	591	607	3.82E+03	4.0
4r0e_polio_rdrp	AMB19798.1.1.9_10797	0.004	451	8	0	6	15	102	111	3.15E+03	4.0
4r0e_polio_rdrp	BAS29594.1.12_10462	0.009	463	31	0	243	277	428	462	3.15E+03	4.0
4r0e_polio_rdrp	AYD75972.1.1.7_10454	0.011	354	11	0	243	257	340	354	3.07E+03	4.0
4r0e_polio_rdrp	AII73758.1_10275	0.004	1698	23	0	59	88	537	566	3.45E+03	4.0
4r0e_polio_rdrp	ACK37386.1.1.10_10723	0.007	452	7	0	6	15	102	111	3.25E+03	4.0
4r0e_polio_rdrp	ACR54271.1_11457	0.033	275	34	1	407	449	1	45	3.46E+03	4.0
4r0e_polio_rdrp	ACL15187.1_10385	0.004	1963	34	1	59	99	1180	1224	3.28E+03	4.0
4r0e_polio_rdrp	ADG04363.1_7284	0.003	915	20	0	223	245	893	915	4.65E+03	4.0
4r0e_polio_rdrp	AIF74261.1.1.6_10466	0.004	449	11	0	243	255	436	448	3.15E+03	3.9
4r0e_polio_rdrp	AAA88528.2.1.5_6592	0.031	257	56	0	335	402	10	73	3.33E+03	3.9
4r0e_polio_rdrp	AII77469.1_10629	0.016	321	17	0	236	257	1	22	3.31E+03	3.9
4r0e_polio_rdrp	AAA96974.1.1_6772	0.019	616	60	0	18	89	26	97	3.96E+03	3.9
4r0e_polio_rdrp	AIU36194.1_10901	0.007	306	13	0	1	15	1	15	3.04E+03	3.9
4r0e_polio_rdrp	ACL99815.1.11_10413	0.004	462	34	0	423	458	214	249	3.20E+03	3.9
4r0e_polio_rdrp	SNQ27946.1.1.6_10975	0.006	333	8	0	6	15	11	20	3.10E+03	3.9
4r0e_polio_rdrp	AZB49247.1_143	0.006	1324	36	0	136	179	946	989	3.54E+03	3.9
4r0e_polio_rdrp	AAD13622.2.1.4_6737	0.007	458	28	0	431	461	377	407	3.55E+03	3.9
4r0e_polio_rdrp	AAA03189.1.7_6577	0.021	487	48	1	329	387	41	100	3.68E+03	3.9
4r0e_polio_rdrp	AEQ32121.1_102	0.012	336	13	0	72	88	196	212	3.93E+03	3.9
4r0e_polio_rdrp	AAD14550.1.1.5_6746	0.007	458	28	0	431	461	377	407	3.56E+03	3.9
4r0e_polio_rdrp	AAL69633.2.1.10_10489	0.002	454	26	0	139	165	427	453	3.29E+03	3.9
4r0e_polio_rdrp	AAQ64627.1.1.4_10310	0.025	239	78	0	371	458	17	100	3.18E+03	3.9
4r0e_polio_rdrp	AAO32082.1_11456	0.010	518	36	1	418	458	235	277	3.30E+03	3.9
4r0e_polio_rdrp	AWB14663.1.1.7_10366	0.004	460	38	0	418	458	208	247	3.30E+03	3.9
4r0e_polio_rdrp	ACF75852.2_11460	0.012	250	13	0	187	202	42	57	3.64E+03	3.9
4r0e_polio_rdrp	ASK12206.1.1.2_10991	0.006	321	39	0	418	458	64	104	3.19E+03	3.9
4r0e_polio_rdrp	AHN95561.1.1.7_10435	0.008	378	7	0	102	111	245	254	3.16E+03	3.9
4r0e_polio_rdrp	AGL73189.1.1.1_10217	0.014	424	18	0	291	314	57	80	4.02E+03	3.9
4r0e_polio_rdrp	ABO76708.1.11_10745	0.009	459	23	0	139	165	432	458	3.25E+03	3.9
4r0e_polio_rdrp	AVM87415.1.1.5_10851	0.012	426	35	0	418	458	186	225	3.20E+03	3.9
4r0e_polio_rdrp	AGO68205.1.1.6_10874	0.007	432	37	1	418	458	190	231	3.26E+03	3.9
4r0e_polio_rdrp	ABN10910.1.1.25_10192	0.003	929	8	0	263	273	880	890	4.87E+03	3.9
4r0e_polio_rdrp	AEV91353.1_64	0.011	734	32	1	241	280	109	153	3.54E+03	3.9
4r0e_polio_rdrp	AET36829.1.2_10317	0.002	2094	30	0	273	307	2059	2093	3.64E+03	3.9
4r0e_polio_rdrp	AOR52320.1_6584	0.002	1704	30	0	294	326	342	374	3.87E+03	3.9
4r0e_polio_rdrp	AHB63480.1.1.17_10206	0.000	923	33	0	225	257	440	472	4.54E+03	3.9
4r0e_polio_rdrp	AAK12382.1.1.8_10442	0.011	354	9	0	3	15	23	35	3.19E+03	3.9
4r0e_polio_rdrp	AGH06056.1.1.5_10927	0.003	362	14	0	1	15	6	20	3.14E+03	3.9
4r0e_polio_rdrp	BAS29595.1.12_10463	0.004	463	25	0	139	165	436	462	3.32E+03	3.8
4r0e_polio_rdrp	AAR38841.1.1.10_10468	0.002	454	26	0	139	165	427	453	3.32E+03	3.8
4r0e_polio_rdrp	AFS89612.2.1.7_7190	0.027	147	55	0	328	390	23	81	4.03E+03	3.8
4r0e_polio_rdrp	AIJ50565.1.1.9_10246	0.009	447	8	0	198	209	222	233	4.04E+03	3.8
4r0e_polio_rdrp	AAP50577.1_101	0.015	336	12	0	72	88	36	52	4.00E+03	3.8
4r0e_polio_rdrp	AAL69633.2.11_10489	0.002	462	26	0	139	165	435	461	3.32E+03	3.8
4r0e_polio_rdrp	AAA96329.1.1.4_6768	0.011	458	21	0	366	391	7	32	3.63E+03	3.8
4r0e_polio_rdrp	AFS33288.1.1.7_10418	0.015	339	15	0	6	25	11	30	3.18E+03	3.8
4r0e_polio_rdrp	AXQ65765.1_12591	0.027	112	12	0	131	145	46	60	4.74E+03	3.8
4r0e_polio_rdrp	CAA24465.1.1.10_10557	0.004	453	25	0	139	165	426	452	3.33E+03	3.8
4r0e_polio_rdrp	AIP98381.1_6587	0.004	1634	15	0	388	408	103	123	3.71E+03	3.8
4r0e_polio_rdrp	ACQ44559.1_10285	0.002	1979	27	0	59	88	435	464	3.59E+03	3.8
4r0e_polio_rdrp	CAC87660.1.1.6_6769	0.009	448	27	0	54	84	84	114	3.65E+03	3.8
4r0e_polio_rdrp	AIU36221.1.1.5_7127	0.004	512	8	0	83	92	264	273	4.29E+03	3.8
4r0e_polio_rdrp	ACK37442.1.1.10_10720	0.007	452	7	0	6	15	102	111	3.32E+03	3.8
4r0e_polio_rdrp	ATP66855.1.1.5_7250	0.010	579	32	1	227	264	514	553	3.54E+03	3.8
4r0e_polio_rdrp	AQS23374.1.1.6_10875	0.007	432	7	0	6	15	86	95	3.30E+03	3.8
4r0e_polio_rdrp	ABB76805.1.1.7_10349	0.007	455	37	0	418	458	207	246	3.34E+03	3.8
4r0e_polio_rdrp	ATY47702.1.1.6_10438	0.004	465	38	0	418	458	211	250	3.32E+03	3.8
4r0e_polio_rdrp	AAD14554.1.1.5_6760	0.007	458	28	0	431	461	377	407	3.70E+03	3.8
4r0e_polio_rdrp	AKA20760.1.12_10342	0.011	469	30	0	424	458	218	252	3.39E+03	3.8
4r0e_polio_rdrp	AXQ66463.1_12593	0.032	94	12	0	131	145	28	42	4.68E+03	3.8
4r0e_polio_rdrp	AVX29482.1.1.6_10436	0.016	378	9	0	1	15	7	21	3.31E+03	3.8
4r0e_polio_rdrp	AAD14558.1.4_6787	0.012	607	21	0	333	360	35	62	4.18E+03	3.7
4r0e_polio_rdrp	ABY87293.1_7281	0.011	982	39	0	64	113	647	696	4.30E+03	3.7
4r0e_polio_rdrp	ACK37386.1.11_10723	0.009	460	15	0	6	24	110	128	3.51E+03	3.7
4r0e_polio_rdrp	ATG32105.1_10848	0.004	1527	35	1	59	99	396	440	3.54E+03	3.7
4r0e_polio_rdrp	AIK23442.1.10_10929	0.004	461	13	0	1	15	103	117	3.42E+03	3.7
4r0e_polio_rdrp	AQS23375.1.1.6_10876	0.007	432	16	0	6	24	86	104	3.36E+03	3.7
4r0e_polio_rdrp	ACL15191.1.1.6_10408	0.007	461	32	0	424	458	215	249	3.42E+03	3.7
4r0e_polio_rdrp	ABW87819.1.1.17_10205	0.000	923	33	0	225	257	440	472	4.76E+03	3.7
4r0e_polio_rdrp	AVM87417.1.1.6_10897	0.006	336	37	0	418	458	109	147	3.37E+03	3.7
4r0e_polio_rdrp	AGK41018.1.1.5_7234	0.010	483	25	0	427	456	61	90	3.76E+03	3.7
4r0e_polio_rdrp	AMB19798.1.11_10797	0.007	460	24	0	139	165	432	458	3.41E+03	3.7
4r0e_polio_rdrp	AVM87448.1.1.5_10895	0.009	453	36	0	418	458	197	236	3.48E+03	3.7
