hallmark,cluster_id,structure_representative,cluster_member,protlen,plddt,ptm,ictv_sort,ictv_realm,ictv_family,ictv_species,genbank_name,foldseek
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAA96976.1_6772_relaxed,1245,74.4,0.41,6772,Riboviria,Togaviridae,Sindbis virus,Note: p130 structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD14561.1_6765_relaxed,1253,74.0,0.42,6765,Riboviria,Togaviridae,Pixuna virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD14567.1_6741_relaxed,1254,73.9,0.42,6741,Riboviria,Togaviridae,Cabassou virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AOX47533.1_9846_relaxed,1155,52.7,0.35,9846,Riboviria,Phenuiviridae,Pidchovirus pidgei,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AJD20060.2_6743_relaxed,1241,75.1,0.56,6743,Riboviria,Togaviridae,Chikungunya virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAN05102.2_6742_relaxed,1248,74.2,0.56,6742,Riboviria,Togaviridae,Chikungunya virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ATE88457.1_9771_relaxed,1210,75.1,0.56,9771,Riboviria,Phenuiviridae,Phlebovirus arumowotense,Product: M protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEL29669.1_9817_relaxed,1211,73.0,0.59,9817,Riboviria,Phenuiviridae,Phlebovirus odrenisrouense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ABB45866.1_6753_relaxed,1242,75.3,0.57,6753,Riboviria,Togaviridae,Madariaga virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEJ36239.1_6790_relaxed,1246,74.9,0.56,6790,Riboviria,Togaviridae,Whataroa virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAC83379.1_6775_relaxed,1245,74.1,0.4,6775,Riboviria,Togaviridae,Sindbis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD14559.1_6787_relaxed,1254,75.9,0.59,6787,Riboviria,Togaviridae,Venezuelan equine encephalitis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD14565.1_6766_relaxed,1258,75.6,0.52,6766,Riboviria,Togaviridae,Rio Negro virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AHL83801.1_6754_relaxed,1242,73.3,0.53,6754,Riboviria,Togaviridae,Madariaga virus,Gene: SP; Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD13623.1_6737_relaxed,1244,75.7,0.62,6737,Riboviria,Togaviridae,Aura virus,Product: polyprotein 2,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAC97207.1_6764_relaxed,1247,76.3,0.61,6764,Riboviria,Togaviridae,Onyong-nyong virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAK66990.1_6784_relaxed,1255,74.3,0.41,6784,Riboviria,Togaviridae,Venezuelan equine encephalitis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAA96973.1_6773_relaxed,1245,74.2,0.6,6773,Riboviria,Togaviridae,Sindbis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD14563.1_6759_relaxed,1259,74.0,0.42,6759,Riboviria,Togaviridae,Mosso das Pedras virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAM10630.1_6776_relaxed,1245,73.2,0.49,6776,Riboviria,Togaviridae,Sindbis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAB04683.1_6786_relaxed,1254,74.7,0.42,6786,Riboviria,Togaviridae,Venezuelan equine encephalitis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAC19322.1_6783_relaxed,1255,74.3,0.61,6783,Riboviria,Togaviridae,Venezuelan equine encephalitis virus,Gene: 26S mRNA; Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AMA19447.1_9755_relaxed,1239,50.6,0.31,9755,Riboviria,Phenuiviridae,Phasivirus baduense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AJG39298.1_9761_relaxed,1236,46.2,0.29,9761,Riboviria,Phenuiviridae,Phasivirus wutaiense,Gene: G; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-QDJ95876.1_9469_relaxed,1124,38.4,0.27,9469,Riboviria,Peribunyaviridae,Lambavirus wisconsinense,Gene: M; Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,2479,CF-QPN53434.1_9884_relaxed,CF-AGL50922.1_9713_relaxed,928,60.6,0.37,9713,Riboviria,Phenuiviridae,Bandavirus amblyommae,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,2479,CF-QPN53434.1_9884_relaxed,EF-QDW80894.1_9722_relaxed,1003,57.5,0.368,9722,Riboviria,Phenuiviridae,Citricivirus chongqinense,Product: hypothetical protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,2479,CF-QPN53434.1_9884_relaxed,CF-AEJ38174.1_9734_relaxed,968,66.2,0.38,9734,Riboviria,Phenuiviridae,Goukovirus gouleakoense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,2479,CF-QPN53434.1_9884_relaxed,CF-QPN53434.1_9884_relaxed,907,67.4,0.43,9884,Riboviria,Phenuiviridae,Wenrivirus penaei,Product: G1-G2 glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,2479,CF-QPN53434.1_9884_relaxed,CF-DAZ90966.1_9732_relaxed,1018,67.0,0.38,9732,Riboviria,Phenuiviridae,Goukovirus ceraphri,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,2106,CF-UJT32110.1_9936_relaxed,CF-AFJ20516.1_38_relaxed,1106,33.1,0.29,38,Duplodnaviria,Alloherpesviridae,Cyvirus cyprinidallo2,Product: protein ORF87,cluster
Spondweni_E_6ZQI_A_MODEL_1,2106,CF-UJT32110.1_9936_relaxed,CF-QGM12350.1_9329_relaxed,1140,31.2,0.28,9329,Riboviria,Hantaviridae,Actinovirus bernense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,2106,CF-UJT32110.1_9936_relaxed,CF-UJT32110.1_9936_relaxed,1226,36.7,0.25,9936,Riboviria,Tosoviridae,Fraservirus testudinis,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,2106,CF-UJT32110.1_9936_relaxed,CF-AFJ20384.1_37_relaxed,1092,32.1,0.27,37,Duplodnaviria,Alloherpesviridae,Cyvirus cyprinidallo1,Product: protein ORF87,cluster
Spondweni_E_6ZQI_A_MODEL_1,2106,CF-UJT32110.1_9936_relaxed,CF-ABG42914.1_39_relaxed,1161,31.5,0.26,39,Duplodnaviria,Alloherpesviridae,Cyvirus cyprinidallo3,Product: protein ORF87,cluster
Spondweni_E_6ZQI_A_MODEL_1,2106,CF-UJT32110.1_9936_relaxed,CF-ADA57808.2_36_relaxed,1137,27.4,0.21,36,Duplodnaviria,Alloherpesviridae,Cyvirus anguillidallo1,Product: protein ORF45,cluster
Spondweni_E_6ZQI_A_MODEL_1,17471,CF-AHL67658.1_9342_relaxed,CF-AHL67658.1_9342_relaxed,558,81.6,0.66,9342,Riboviria,Hantaviridae,Orthohantavirus andesense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,2880,CF-AGX32063.1_9465_relaxed,CF-AGX32063.1_9465_relaxed,830,70.5,0.38,9465,Riboviria,Peribunyaviridae,Herbevirus kibaleense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,2880,CF-AGX32063.1_9465_relaxed,CF-AGX32062.1_9466_relaxed,838,68.0,0.37,9466,Riboviria,Peribunyaviridae,Herbevirus taiense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,2880,CF-AGX32063.1_9465_relaxed,CF-QEO75952.1_9468_relaxed,810,60.0,0.32,9468,Riboviria,Peribunyaviridae,Lakivirus lakamhaense,Gene: GPC; Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,2880,CF-AGX32063.1_9465_relaxed,CF-AFR34024.1_9464_relaxed,831,36.3,0.25,9464,Riboviria,Peribunyaviridae,Herbevirus herberti,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,14655,CF-QHA33860.1_9753_relaxed,CF-QHA33860.1_9753_relaxed,572,62.7,0.49,9753,Riboviria,Phenuiviridae,Mobuvirus narangueense,Product: putative glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,14281,EF-AOF41427.1_9752_relaxed,EF-AOF41427.1_9752_relaxed,612,63.3,0.435,9752,Riboviria,Phenuiviridae,Mobuvirus mothrae,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,19026,CF-CAA30581.1_7156_relaxed,CF-CAA30581.1_7156_relaxed,1190,74.2,0.42,7156,Riboviria,Flaviviridae,Orthoflavivirus encephalitidis,Note: unnamed protein product; polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-AKN56872.1_9690_relaxed,1733,38.2,0.33,9690,Riboviria,Phasmaviridae,Jonvirus eboris,Gene: GPC; Product: glycopolyprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-AII79367.1_9432_relaxed,1654,60.8,0.58,9432,Riboviria,Nairoviridae,Orthonairovirus issykkulense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-AQS27934.1_10236_relaxed,1656,42.1,0.34,10236,Riboviria,Roniviridae,Okavirus orientale,Product: structural glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-AAK84670.1_10234_relaxed,1640,41.0,0.34,10234,Riboviria,Roniviridae,Okavirus branchiae,Product: polyprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-ALD84353.1_9435_relaxed,1659,59.5,0.58,9435,Riboviria,Nairoviridae,Orthonairovirus keterehense,Product: envelope glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-AKC89344.1_9422_relaxed,1665,59.4,0.58,9422,Riboviria,Nairoviridae,Orthonairovirus chimense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-ACA21301.1_10235_relaxed,1666,38.5,0.34,10235,Riboviria,Roniviridae,Okavirus flavicapitis,Product: structural glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-AKC89341.1_9445_relaxed,1543,62.4,0.59,9445,Riboviria,Nairoviridae,Orthonairovirus qalyubense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,1620,CF-AKC89341.1_9445_relaxed,CF-AKC89314.1_9436_relaxed,1644,59.4,0.58,9436,Riboviria,Nairoviridae,Orthonairovirus keterehense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-QBH68030.2_9337_relaxed,1135,79.8,0.6,9337,Riboviria,Hantaviridae,Mobatvirus lenaense,Product: GPC,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-BAK08520.1_9371_relaxed,1139,82.0,0.69,9371,Riboviria,Hantaviridae,Orthohantavirus montanoense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ABB88646.1_9355_relaxed,1138,81.6,0.68,9355,Riboviria,Hantaviridae,Orthohantavirus delgaditoense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AGK36761.1_9346_relaxed,1139,80.8,0.7,9346,Riboviria,Hantaviridae,Orthohantavirus asikkalaense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ACI28508.1_9345_relaxed,1140,80.5,0.71,9345,Riboviria,Hantaviridae,Orthohantavirus asamaense,Product: envelope glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAA16239.1_9396_relaxed,1132,79.0,0.62,9396,Riboviria,Hantaviridae,Orthohantavirus thailandense,Product: glycoproteins G1/G2 polypeptide,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AGE13901.1_9363_relaxed,1135,81.4,0.69,9363,Riboviria,Hantaviridae,Orthohantavirus hantanense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAB19434.1_9389_relaxed,1133,81.1,0.7,9389,Riboviria,Hantaviridae,Orthohantavirus seoulense,Product: glycoprotein precusor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AGC97139.1_9390_relaxed,1133,80.0,0.66,9390,Riboviria,Hantaviridae,Orthohantavirus seoulense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAC42202.1_9391_relaxed,1140,80.0,0.64,9391,Riboviria,Hantaviridae,Orthohantavirus sinnombreense,Product: glycoprotein precursor (GPC) of surface glycoproteins (G1&G2),cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAT78478.1_9364_relaxed,1135,81.5,0.69,9364,Riboviria,Hantaviridae,Orthohantavirus hantanense,Product: glycoprotein precusor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAB87908.1_9343_relaxed,1138,80.9,0.66,9343,Riboviria,Hantaviridae,Orthohantavirus andesense,Product: glycoprotein G1 and G2 precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ABR29829.1_9351_relaxed,1139,80.6,0.69,9351,Riboviria,Hantaviridae,Orthohantavirus caobangense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AND78464.1_9339_relaxed,1133,80.7,0.64,9339,Riboviria,Hantaviridae,Mobatvirus quezonense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-APU53640.1_9334_relaxed,1136,78.4,0.64,9334,Riboviria,Hantaviridae,Loanvirus brunaense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AIF28793.1_9401_relaxed,1120,79.7,0.65,9401,Riboviria,Hantaviridae,Thottimvirus imjinense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ABH09887.1_9402_relaxed,1121,79.4,0.67,9402,Riboviria,Hantaviridae,Thottimvirus thottapalayamense,Product: envelope glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AFH88147.1_9377_relaxed,1138,81.7,0.67,9377,Riboviria,Hantaviridae,Orthohantavirus negraense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAB87910.1_9344_relaxed,1138,82.0,0.69,9344,Riboviria,Hantaviridae,Orthohantavirus andesense,Product: glycoprotein G1 and G2 precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AHJ38538.1_9375_relaxed,1138,80.5,0.67,9375,Riboviria,Hantaviridae,Orthohantavirus necocliense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-BAK08526.1_9374_relaxed,1139,80.3,0.65,9374,Riboviria,Hantaviridae,Orthohantavirus moroense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AHA83434.1_9394_relaxed,1133,81.6,0.69,9394,Riboviria,Hantaviridae,Orthohantavirus thailandense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-CAB42098.1_9368_relaxed,1142,82.2,0.69,9368,Riboviria,Hantaviridae,Orthohantavirus khabarovskense,Gene: M segment; Product: M polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AIL25323.1_9367_relaxed,1144,82.1,0.69,9367,Riboviria,Hantaviridae,Orthohantavirus khabarovskense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ABV80308.1_9361_relaxed,1145,82.0,0.69,9361,Riboviria,Hantaviridae,Orthohantavirus fusongense,Product: M polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AGE45110.1_9384_relaxed,1148,80.6,0.65,9384,Riboviria,Hantaviridae,Orthohantavirus puumalaense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AEX56232.1_9365_relaxed,1143,78.9,0.61,9365,Riboviria,Hantaviridae,Orthohantavirus jejuense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AFG26309.1_9354_relaxed,1133,80.6,0.65,9354,Riboviria,Hantaviridae,Orthohantavirus dabieshanense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ABB90558.1_9353_relaxed,1138,81.5,0.7,9353,Riboviria,Hantaviridae,Orthohantavirus chocloense,Product: envelope glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AGI62348.1_9335_relaxed,1133,79.8,0.66,9335,Riboviria,Hantaviridae,Loanvirus longquanense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AIY68299.1_9399_relaxed,1141,82.3,0.71,9399,Riboviria,Hantaviridae,Orthohantavirus tulaense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-CAA38922.1_9381_relaxed,1142,81.1,0.64,9381,Riboviria,Hantaviridae,Orthohantavirus prospectense,Product: G1 and G2 proteins,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAA87198.1_9372_relaxed,1139,79.7,0.64,9372,Riboviria,Hantaviridae,Orthohantavirus moroense,Product: envelope glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AMB43173.1_9360_relaxed,1139,82.3,0.7,9360,Riboviria,Hantaviridae,Orthohantavirus fugongense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-BAM13711.1_9383_relaxed,1148,81.7,0.68,9383,Riboviria,Hantaviridae,Orthohantavirus puumalaense,Gene: M; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-QIA61109.1_9393_relaxed,1118,80.3,0.65,9393,Riboviria,Hantaviridae,Orthohantavirus tatenalense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AIL25322.1_9366_relaxed,1139,80.3,0.68,9366,Riboviria,Hantaviridae,Orthohantavirus kenkemeense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AEA11485.1_9386_relaxed,1136,80.7,0.68,9386,Riboviria,Hantaviridae,Orthohantavirus rockportense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAR14889.1_9370_relaxed,1138,82.2,0.68,9370,Riboviria,Hantaviridae,Orthohantavirus maporalense,Product: envelope glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAB87603.1_9376_relaxed,1138,81.4,0.66,9376,Riboviria,Hantaviridae,Orthohantavirus negraense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AGI62349.1_9400_relaxed,1139,80.8,0.69,9400,Riboviria,Hantaviridae,Orthohantavirus yakeshiense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-BAK08523.1_9373_relaxed,1139,80.5,0.66,9373,Riboviria,Hantaviridae,Orthohantavirus moroense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AGI62341.1_9352_relaxed,1139,77.8,0.63,9352,Riboviria,Hantaviridae,Orthohantavirus caobangense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AGW23848.1_9349_relaxed,1145,76.9,0.58,9349,Riboviria,Hantaviridae,Orthohantavirus boweense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAA43836.1_9362_relaxed,1135,81.8,0.68,9362,Riboviria,Hantaviridae,Orthohantavirus hantanense,Note: precursor structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ADV33303.1_9369_relaxed,1139,81.1,0.66,9369,Riboviria,Hantaviridae,Orthohantavirus luxiense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAG22532.1_9341_relaxed,1138,82.5,0.7,9341,Riboviria,Hantaviridae,Orthohantavirus andesense,Product: G1 and G2 surface glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ABA39272.1_9348_relaxed,1141,80.5,0.65,9348,Riboviria,Hantaviridae,Orthohantavirus bayoui,Product: envelope glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAA61690.1_9347_relaxed,1141,80.4,0.65,9347,Riboviria,Hantaviridae,Orthohantavirus bayoui,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ACU46022.1_9378_relaxed,1138,82.3,0.7,9378,Riboviria,Hantaviridae,Orthohantavirus negraense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AEZ02947.1_9387_relaxed,1135,80.7,0.65,9387,Riboviria,Hantaviridae,Orthohantavirus sangassouense,Gene: M; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AAC54559.1_9392_relaxed,1140,80.2,0.68,9392,Riboviria,Hantaviridae,Orthohantavirus sinnombreense,Product: envelope glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-CAC85164.1_9356_relaxed,1135,79.7,0.64,9356,Riboviria,Hantaviridae,Orthohantavirus dobravaense,Gene: M segment; Product: glycoprotein precursor (G1-G2),cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AKE37996.1_9338_relaxed,1127,80.5,0.6,9338,Riboviria,Hantaviridae,Mobatvirus novaense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-QED22047.1_9385_relaxed,1133,80.1,0.64,9385,Riboviria,Hantaviridae,Orthohantavirus robinaense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AJZ68871.1_9336_relaxed,1127,80.5,0.62,9336,Riboviria,Hantaviridae,Mobatvirus laibinense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ASZ85282.1_9340_relaxed,1078,78.8,0.6,9340,Riboviria,Hantaviridae,Mobatvirus xuansonense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-ACT68338.1_9380_relaxed,1141,80.7,0.67,9380,Riboviria,Hantaviridae,Orthohantavirus oxbowense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AOC84247.1_9350_relaxed,1139,79.4,0.66,9350,Riboviria,Hantaviridae,Orthohantavirus brugesense,Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,220,CF-AAG22532.1_9341_relaxed,CF-AES92928.1_9359_relaxed,1133,81.9,0.7,9359,Riboviria,Hantaviridae,Orthohantavirus dobravaense,Gene: M; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,233,CF-AAA43836.1.2_9362_relaxed,CF-CAA60480.1_7179_relaxed,496,83.7,0.7,7179,Riboviria,Flaviviridae,Orthoflavivirus loupingi,Gene: envelope; Product: Envelope,cluster
